Gene name,ENS ID
TAF9B,ENSG00000187325
TAGLN2,ENSG00000158710
TAGLN3,ENSG00000144834
TALDO1,ENSG00000177156
TAMM41,ENSG00000144559
TANC2,ENSG00000170921
TANGO2,ENSG00000183597
TANGO6,ENSG00000103047
TAOK1,ENSG00000160551
TAOK2,ENSG00000149930
TAOK3,ENSG00000135090
TAPT1,ENSG00000169762
TARBP1,ENSG00000059588
TARBP2,ENSG00000139546
TARDBP,ENSG00000120948
TARS2,ENSG00000143374
TARSL2,ENSG00000185418
TAS1R3,ENSG00000169962
TASP1,ENSG00000089123
TATDN1,ENSG00000147687
TATDN2,ENSG00000157014
TATDN3,ENSG00000203705
TAX1BP1,ENSG00000106052
TAX1BP3,ENSG00000213977
TAZ,ENSG00000102125
TBC1D10A,ENSG00000099992
TBC1D10B,ENSG00000169221
TBC1D12,ENSG00000108239
TBC1D13,ENSG00000107021
TBC1D14,ENSG00000132405
TBC1D15,ENSG00000121749
TBC1D17,ENSG00000104946
TBC1D2,ENSG00000095383
TBC1D20,ENSG00000125875
TBC1D22A,ENSG00000054611
TBC1D22B,ENSG00000065491
TBC1D23,ENSG00000036054
TBC1D24,ENSG00000162065
TBC1D25,ENSG00000068354
TBC1D2B,ENSG00000167202
TBC1D31,ENSG00000156787
TBC1D4,ENSG00000136111
TBC1D5,ENSG00000131374
TBC1D7,ENSG00000145979
TBC1D8,ENSG00000204634
TBC1D8B,ENSG00000133138
TBC1D9,ENSG00000109436
TBC1D9B,ENSG00000197226
TBCA,ENSG00000171530
TBCB,ENSG00000105254
TBCC,ENSG00000124659
TBCCD1,ENSG00000113838
TBCD,ENSG00000141556
TBCE,ENSG00000116957
TBCEL,ENSG00000154114
TBCK,ENSG00000145348
TBL1X,ENSG00000101849
TBL1XR1,ENSG00000177565
TBL2,ENSG00000106638
TBL3,ENSG00000183751
TBP,ENSG00000112592
TBPL1,ENSG00000028839
TBRG4,ENSG00000136270
TC2N,ENSG00000165929
TCAIM,ENSG00000179152
TCEA1,ENSG00000187735
TCEA2,ENSG00000171703
TCEA3,ENSG00000204219
TCEAL1,ENSG00000172465
TCEAL2,ENSG00000184905
TCEAL4,ENSG00000133142
TCEAL5,ENSG00000204065
TCEAL6,ENSG00000204071
TCEAL7,ENSG00000182916
TCEANC2,ENSG00000116205
TCERG1,ENSG00000113649
TCERG1L,ENSG00000176769
TCF12,ENSG00000140262
TCF19,ENSG00000137310
TCF20,ENSG00000100207
TCF25,ENSG00000141002
TCF3,ENSG00000071564
TCHP,ENSG00000139437
TCN2,ENSG00000185339
TCOF1,ENSG00000070814
TCP1,ENSG00000120438
TCP11L1,ENSG00000176148
TCTEX1D2,ENSG00000213123
TCTN3,ENSG00000119977
TDG,ENSG00000139372
TDP1,ENSG00000042088
TDP2,ENSG00000111802
TDRD3,ENSG00000083544
TDRKH,ENSG00000182134
TDRP,ENSG00000180190
TEAD1,ENSG00000187079
TEAD3,ENSG00000007866
TECPR1,ENSG00000205356
TECPR2,ENSG00000196663
TECR,ENSG00000099797
TEFM,ENSG00000172171
TELO2,ENSG00000100726
TENM3,ENSG00000218336
TENM4,ENSG00000149256
TERF1,ENSG00000147601
TERF2,ENSG00000132604
TERF2IP,ENSG00000166848
TES,ENSG00000135269
TESC,ENSG00000088992
TESK1,ENSG00000107140
TET2,ENSG00000168769
TEX10,ENSG00000136891
TEX15,ENSG00000133863
TEX2,ENSG00000136478
TEX261,ENSG00000144043
TEX264,ENSG00000164081
TEX30,ENSG00000151287
TFAM,ENSG00000108064
TFAP4,ENSG00000090447
TFB1M,ENSG00000029639
TFB2M,ENSG00000162851
TFCP2,ENSG00000135457
TFDP1,ENSG00000198176
TFDP2,ENSG00000114126
TFE3,ENSG00000068323
TFF1,ENSG00000160182
TFF3,ENSG00000160180
TFG,ENSG00000114354
TFIP11,ENSG00000100109
TFPT,ENSG00000105619
TFRC,ENSG00000072274
TGFBR3,ENSG00000069702
TGOLN2,ENSG00000152291
TGS1,ENSG00000137574
THADA,ENSG00000115970
THAP11,ENSG00000168286
THAP4,ENSG00000176946
THBS3,ENSG00000169231
THEM4,ENSG00000159445
THEM6,ENSG00000130193
THG1L,ENSG00000113272
THNSL1,ENSG00000185875
THOC1,ENSG00000079134
THOC2,ENSG00000125676
THOC3,ENSG00000051596
THOC5,ENSG00000100296
THOC6,ENSG00000131652
THOC7,ENSG00000163634
THOP1,ENSG00000172009
THRAP3,ENSG00000054118
THUMPD1,ENSG00000066654
THUMPD2,ENSG00000138050
THUMPD3,ENSG00000134077
THYN1,ENSG00000151500
TIA1,ENSG00000116001
TIAL1,ENSG00000151923
TIAM1,ENSG00000156299
TIFA,ENSG00000145365
TIGD2,ENSG00000180346
TIGD7,ENSG00000140993
TIMELESS,ENSG00000111602
TIMM10,ENSG00000134809
TIMM10B,ENSG00000132286
TIMM13,ENSG00000099800
TIMM17A,ENSG00000134375
TIMM17B,ENSG00000126768
TIMM21,ENSG00000075336
TIMM22,ENSG00000177370
TIMM23,ENSG00000138297
TIMM44,ENSG00000104980
TIMM50,ENSG00000105197
TIMM8A,ENSG00000126953
TIMM8B,ENSG00000150779
TIMM9,ENSG00000100575
TIMMDC1,ENSG00000113845
TIMP1,ENSG00000102265
TIMP2,ENSG00000035862
TIMP3,ENSG00000100234
TINF2,ENSG00000092330
TIRAP,ENSG00000150455
TJAP1,ENSG00000137221
TJP1,ENSG00000104067
TK1,ENSG00000167900
TK2,ENSG00000166548
TKT,ENSG00000163931
TLCD1,ENSG00000160606
TLDC1,ENSG00000140950
TLDC2,ENSG00000101342
TLE1,ENSG00000196781
TLE2,ENSG00000065717
TLK1,ENSG00000198586
TLN1,ENSG00000137076
TLR5,ENSG00000187554
TM2D1,ENSG00000162604
TM2D3,ENSG00000184277
TM4SF4,ENSG00000169903
TM7SF2,ENSG00000149809
TM7SF3,ENSG00000064115
TM9SF1,ENSG00000100926
TM9SF3,ENSG00000077147
TM9SF4,ENSG00000101337
TMA16,ENSG00000198498
TMA7,ENSG00000232112
TMBIM6,ENSG00000139644
TMC4,ENSG00000167608
TMCC1,ENSG00000172765
TMCC2,ENSG00000133069
TMCC3,ENSG00000057704
TMCO1,ENSG00000143183
TMCO3,ENSG00000150403
TMCO6,ENSG00000113119
TMED1,ENSG00000099203
TMED10,ENSG00000170348
TMED2,ENSG00000086598
TMED3,ENSG00000166557
TMED4,ENSG00000158604
TMED5,ENSG00000117500
TMED6,ENSG00000157315
TMED7,ENSG00000134970
TMED8,ENSG00000100580
TMED9,ENSG00000184840
TMEFF1,ENSG00000241697
TMEFF2,ENSG00000144339
TMEM101,ENSG00000091947
TMEM102,ENSG00000181284
TMEM104,ENSG00000109066
TMEM106B,ENSG00000106460
TMEM106C,ENSG00000134291
TMEM109,ENSG00000110108
TMEM11,ENSG00000178307
TMEM115,ENSG00000126062
TMEM120B,ENSG00000188735
TMEM126A,ENSG00000171202
TMEM126B,ENSG00000171204
TMEM127,ENSG00000135956
TMEM129,ENSG00000168936
TMEM131,ENSG00000075568
TMEM134,ENSG00000172663
TMEM135,ENSG00000166575
TMEM138,ENSG00000149483
TMEM141,ENSG00000244187
TMEM143,ENSG00000161558
TMEM147,ENSG00000105677
TMEM14B,ENSG00000137210
TMEM14C,ENSG00000111843
TMEM150A,ENSG00000168890
TMEM151A,ENSG00000179292
TMEM160,ENSG00000130748
TMEM161A,ENSG00000064545
TMEM161B,ENSG00000164180
TMEM163,ENSG00000152128
TMEM164,ENSG00000157600
TMEM165,ENSG00000134851
TMEM167A,ENSG00000174695
TMEM167B,ENSG00000215717
TMEM168,ENSG00000146802
TMEM169,ENSG00000163449
TMEM17,ENSG00000186889
TMEM175,ENSG00000127419
TMEM177,ENSG00000144120
TMEM18,ENSG00000151353
TMEM181,ENSG00000146433
TMEM184A,ENSG00000164855
TMEM184B,ENSG00000198792
TMEM184C,ENSG00000164168
TMEM185A,ENSG00000155984
TMEM186,ENSG00000184857
TMEM189,ENSG00000240849
TMEM19,ENSG00000139291
TMEM192,ENSG00000170088
TMEM199,ENSG00000244045
TMEM2,ENSG00000135048
TMEM200A,ENSG00000164484
TMEM201,ENSG00000188807
TMEM205,ENSG00000105518
TMEM206,ENSG00000065600
TMEM208,ENSG00000168701
TMEM209,ENSG00000146842
TMEM214,ENSG00000119777
TMEM222,ENSG00000186501
TMEM230,ENSG00000089063
TMEM237,ENSG00000155755
TMEM242,ENSG00000215712
TMEM243,ENSG00000135185
TMEM245,ENSG00000106771
TMEM246,ENSG00000165152
TMEM248,ENSG00000106609
TMEM251,ENSG00000153485
TMEM254,ENSG00000133678
TMEM256,ENSG00000205544
TMEM258,ENSG00000134825
TMEM259,ENSG00000182087
TMEM260,ENSG00000070269
TMEM30A,ENSG00000112697
TMEM30B,ENSG00000182107
TMEM33,ENSG00000109133
TMEM37,ENSG00000171227
TMEM38A,ENSG00000072954
TMEM38B,ENSG00000095209
TMEM39B,ENSG00000121775
TMEM41A,ENSG00000163900
TMEM43,ENSG00000170876
TMEM44,ENSG00000145014
TMEM5,ENSG00000118600
TMEM50A,ENSG00000183726
TMEM50B,ENSG00000142188
TMEM51,ENSG00000171729
TMEM53,ENSG00000126106
TMEM54,ENSG00000121900
TMEM56,ENSG00000152078
TMEM59,ENSG00000116209
TMEM59L,ENSG00000105696
TMEM63B,ENSG00000137216
TMEM63C,ENSG00000165548
TMEM65,ENSG00000164983
TMEM67,ENSG00000164953
TMEM68,ENSG00000167904
TMEM70,ENSG00000175606
TMEM74B,ENSG00000125895
TMEM86A,ENSG00000151117
TMEM86B,ENSG00000180089
TMEM87A,ENSG00000103978
TMEM87B,ENSG00000153214
TMEM8A,ENSG00000129925
TMEM9,ENSG00000116857
TMEM97,ENSG00000109084
TMEM98,ENSG00000006042
TMEM9B,ENSG00000175348
TMF1,ENSG00000144747
TMLHE,ENSG00000185973
TMOD2,ENSG00000128872
TMOD3,ENSG00000138594
TMPO,ENSG00000120802
TMPPE,ENSG00000188167
TMPRSS6,ENSG00000187045
TMSB15B,ENSG00000158427
TMSB4X,ENSG00000205542
TMTC1,ENSG00000133687
TMTC3,ENSG00000139324
TMTC4,ENSG00000125247
TMUB1,ENSG00000164897
TMUB2,ENSG00000168591
TMX2,ENSG00000213593
TMX3,ENSG00000166479
TMX4,ENSG00000125827
TNFAIP2,ENSG00000185215
TNFAIP8,ENSG00000145779
TNFAIP8L1,ENSG00000185361
TNFRSF19,ENSG00000127863
TNFRSF21,ENSG00000146072
TNIK,ENSG00000154310
TNIP1,ENSG00000145901
TNIP2,ENSG00000168884
TNKS,ENSG00000173273
TNKS1BP1,ENSG00000149115
TNKS2,ENSG00000107854
TNPO1,ENSG00000083312
TNPO2,ENSG00000105576
TNPO3,ENSG00000064419
TNR,ENSG00000116147
TNRC18,ENSG00000182095
TNRC6A,ENSG00000090905
TNRC6B,ENSG00000100354
TNRC6C,ENSG00000078687
TNS3,ENSG00000136205
TOE1,ENSG00000132773
TOLLIP,ENSG00000078902
TOM1L1,ENSG00000141198
TOM1L2,ENSG00000175662
TOMM20,ENSG00000173726
TOMM22,ENSG00000100216
TOMM34,ENSG00000025772
TOMM40,ENSG00000130204
TOMM40L,ENSG00000158882
TOMM5,ENSG00000175768
TOMM6,ENSG00000214736
TOMM7,ENSG00000196683
TONSL,ENSG00000160949
TOP1,ENSG00000198900
TOP1MT,ENSG00000184428
TOP2A,ENSG00000131747
TOP2B,ENSG00000077097
TOP3A,ENSG00000177302
TOP3B,ENSG00000100038
TOPBP1,ENSG00000163781
TOPORS,ENSG00000197579
TOR1AIP1,ENSG00000143337
TOR1AIP2,ENSG00000169905
TOR1B,ENSG00000136816
TOR2A,ENSG00000160404
TOR3A,ENSG00000186283
TOR4A,ENSG00000198113
TOX,ENSG00000198846
TOX3,ENSG00000103460
TOX4,ENSG00000092203
TP53,ENSG00000141510
TP53BP1,ENSG00000067369
TP53BP2,ENSG00000143514
TP53I11,ENSG00000175274
TP53I13,ENSG00000167543
TP53I3,ENSG00000115129
TP53RK,ENSG00000172315
TPCN1,ENSG00000186815
TPD52,ENSG00000076554
TPD52L2,ENSG00000101150
TPGS1,ENSG00000141933
TPI1,ENSG00000111669
TPK1,ENSG00000196511
TPM1,ENSG00000140416
TPM3,ENSG00000143549
TPM4,ENSG00000167460
TPMT,ENSG00000137364
TPP1,ENSG00000166340
TPP2,ENSG00000134900
TPPP,ENSG00000171368
TPPP3,ENSG00000159713
TPR,ENSG00000047410
TPRG1L,ENSG00000158109
TPRKB,ENSG00000144034
TPRN,ENSG00000176058
TPST1,ENSG00000169902
TPST2,ENSG00000128294
TPT1,ENSG00000133112
TPX2,ENSG00000088325
TRA2A,ENSG00000164548
TRA2B,ENSG00000136527
TRABD,ENSG00000170638
TRAF2,ENSG00000127191
TRAF3,ENSG00000131323
TRAF3IP1,ENSG00000204104
TRAF3IP2,ENSG00000056972
TRAF4,ENSG00000076604
TRAF6,ENSG00000175104
TRAF7,ENSG00000131653
TRAK2,ENSG00000115993
TRAM1,ENSG00000067167
TRAM1L1,ENSG00000174599
TRAM2,ENSG00000065308
TRAP1,ENSG00000126602
TRAPPC1,ENSG00000170043
TRAPPC10,ENSG00000160218
TRAPPC11,ENSG00000168538
TRAPPC12,ENSG00000171853
TRAPPC13,ENSG00000113597
TRAPPC2,ENSG00000196459
TRAPPC2L,ENSG00000167515
TRAPPC3,ENSG00000054116
TRAPPC4,ENSG00000196655
TRAPPC5,ENSG00000181029
TRAPPC6A,ENSG00000007255
TRAPPC6B,ENSG00000182400
TRAPPC8,ENSG00000153339
TRAPPC9,ENSG00000167632
TRIAP1,ENSG00000170855
TRIB3,ENSG00000101255
TRIM11,ENSG00000154370
TRIM13,ENSG00000204977
TRIM2,ENSG00000109654
TRIM23,ENSG00000113595
TRIM24,ENSG00000122779
TRIM27,ENSG00000204713
TRIM28,ENSG00000130726
TRIM29,ENSG00000137699
TRIM3,ENSG00000110171
TRIM33,ENSG00000197323
TRIM35,ENSG00000104228
TRIM36,ENSG00000152503
TRIM37,ENSG00000108395
TRIM4,ENSG00000146833
TRIM41,ENSG00000146063
TRIM44,ENSG00000166326
TRIM46,ENSG00000163462
TRIM59,ENSG00000213186
TRIM65,ENSG00000141569
TRIM9,ENSG00000100505
TRIO,ENSG00000038382
TRIOBP,ENSG00000100106
TRIP11,ENSG00000100815
TRIP13,ENSG00000071539
TRIP4,ENSG00000103671
TRIQK,ENSG00000205133
TRIT1,ENSG00000043514
TRMT1,ENSG00000104907
TRMT10A,ENSG00000145331
TRMT10C,ENSG00000174173
TRMT11,ENSG00000066651
TRMT112,ENSG00000173113
TRMT13,ENSG00000122435
TRMT1L,ENSG00000121486
TRMT2A,ENSG00000099899
TRMT2B,ENSG00000188917
TRMT5,ENSG00000126814
TRMT6,ENSG00000089195
TRMT61A,ENSG00000166166
TRMT61B,ENSG00000171103
TRMU,ENSG00000100416
TRNAU1AP,ENSG00000180098
TRNP1,ENSG00000253368
TRNT1,ENSG00000072756
TRO,ENSG00000067445
TROVE2,ENSG00000116747
TRPC4AP,ENSG00000100991
TRPM3,ENSG00000083067
TRPM7,ENSG00000092439
TRPT1,ENSG00000149743
TRRAP,ENSG00000196367
TRUB1,ENSG00000165832
TRUB2,ENSG00000167112
TSC1,ENSG00000165699
TSC2,ENSG00000103197
TSC22D2,ENSG00000196428
TSC22D3,ENSG00000157514
TSC22D4,ENSG00000166925
TSEN15,ENSG00000198860
TSEN34,ENSG00000170892
TSFM,ENSG00000123297
TSG101,ENSG00000074319
TSHZ1,ENSG00000179981
TSHZ2,ENSG00000182463
TSKU,ENSG00000182704
TSN,ENSG00000211460
TSNARE1,ENSG00000171045
TSNAX,ENSG00000116918
TSPAN1,ENSG00000117472
TSPAN13,ENSG00000106537
TSPAN14,ENSG00000108219
TSPAN15,ENSG00000099282
TSPAN3,ENSG00000140391
TSPAN31,ENSG00000135452
TSPAN32,ENSG00000064201
TSPAN33,ENSG00000158457
TSPAN4,ENSG00000214063
TSPAN5,ENSG00000168785
TSPAN7,ENSG00000156298
TSPAN9,ENSG00000011105
TSPYL4,ENSG00000187189
TSPYL5,ENSG00000180543
TSR1,ENSG00000167721
TSR2,ENSG00000158526
TSR3,ENSG00000007520
TSSC4,ENSG00000184281
TST,ENSG00000128311
TSTA3,ENSG00000104522
TSTD1,ENSG00000215845
TTC1,ENSG00000113312
TTC12,ENSG00000149292
TTC13,ENSG00000143643
TTC14,ENSG00000163728
TTC17,ENSG00000052841
TTC19,ENSG00000011295
TTC21B,ENSG00000123607
TTC26,ENSG00000105948
TTC27,ENSG00000018699
TTC28,ENSG00000100154
TTC3,ENSG00000182670
TTC30A,ENSG00000197557
TTC30B,ENSG00000196659
TTC33,ENSG00000113638
TTC37,ENSG00000198677
TTC39A,ENSG00000085831
TTC39C,ENSG00000168234
TTC4,ENSG00000243725
TTC5,ENSG00000136319
TTC7A,ENSG00000068724
TTC7B,ENSG00000165914
TTC8,ENSG00000165533
TTC9,ENSG00000133985
TTC9C,ENSG00000162222
TTF1,ENSG00000125482
TTI1,ENSG00000101407
TTI2,ENSG00000129696
TTK,ENSG00000112742
TTL,ENSG00000114999
TTLL12,ENSG00000100304
TTPAL,ENSG00000124120
TTR,ENSG00000118271
TTYH3,ENSG00000136295
TUB,ENSG00000166402
TUBA1B,ENSG00000123416
TUBA1C,ENSG00000167553
TUBA4A,ENSG00000127824
TUBB,ENSG00000196230
TUBB1,ENSG00000101162
TUBB2A,ENSG00000137267
TUBB2B,ENSG00000137285
TUBB3,ENSG00000258947
TUBB4B,ENSG00000188229
TUBB6,ENSG00000176014
TUBG1,ENSG00000131462
TUBG2,ENSG00000037042
TUBGCP2,ENSG00000130640
TUBGCP3,ENSG00000126216
TUBGCP4,ENSG00000137822
TUBGCP5,ENSG00000153575
TUBGCP6,ENSG00000128159
TULP3,ENSG00000078246
TULP4,ENSG00000130338
TUSC2,ENSG00000114383
TUSC3,ENSG00000104723
TUT1,ENSG00000149016
TVP23C,ENSG00000175106
TWF1,ENSG00000151239
TWF2,ENSG00000247596
TWSG1,ENSG00000128791
TXLNA,ENSG00000084652
TXLNG,ENSG00000086712
TXN,ENSG00000136810
TXN2,ENSG00000100348
TXNDC12,ENSG00000117862
TXNDC15,ENSG00000113621
TXNDC16,ENSG00000087301
TXNDC17,ENSG00000129235
TXNDC5,ENSG00000239264
TXNDC9,ENSG00000115514
TXNIP,ENSG00000117289
TXNL1,ENSG00000091164
TXNL4A,ENSG00000141759
TXNRD1,ENSG00000198431
TXNRD2,ENSG00000184470
TXNRD3,ENSG00000197763
TYK2,ENSG00000105397
TYMS,ENSG00000176890
TYSND1,ENSG00000156521
TYW1,ENSG00000198874
TYW3,ENSG00000162623
TYW5,ENSG00000162971
U2AF1,ENSG00000160201
U2AF2,ENSG00000063244
U2SURP,ENSG00000163714
UACA,ENSG00000137831
UAP1,ENSG00000117143
UAP1L1,ENSG00000197355
UBA1,ENSG00000130985
UBA2,ENSG00000126261
UBA3,ENSG00000144744
UBA5,ENSG00000081307
UBA52,ENSG00000221983
UBAC1,ENSG00000130560
UBAC2,ENSG00000134882
UBAP1,ENSG00000165006
UBAP2,ENSG00000137073
UBAP2L,ENSG00000143569
UBC,ENSG00000150991
UBE2B,ENSG00000119048
UBE2C,ENSG00000175063
UBE2D1,ENSG00000072401
UBE2D2,ENSG00000131508
UBE2D3,ENSG00000109332
UBE2E1,ENSG00000170142
UBE2E3,ENSG00000170035
UBE2F,ENSG00000184182
UBE2G1,ENSG00000132388
UBE2G2,ENSG00000184787
UBE2H,ENSG00000186591
UBE2I,ENSG00000103275
UBE2J1,ENSG00000198833
UBE2J2,ENSG00000160087
UBE2K,ENSG00000078140
UBE2L3,ENSG00000185651
UBE2M,ENSG00000130725
UBE2N,ENSG00000177889
UBE2Q1,ENSG00000160714
UBE2Q2,ENSG00000140367
UBE2R2,ENSG00000107341
UBE2S,ENSG00000108106
UBE2T,ENSG00000077152
UBE2V1,ENSG00000244687
UBE2V2,ENSG00000169139
UBE2W,ENSG00000104343
UBE3A,ENSG00000114062
UBE3B,ENSG00000151148
UBE3C,ENSG00000009335
UBE3D,ENSG00000118420
UBE4A,ENSG00000110344
UBE4B,ENSG00000130939
UBIAD1,ENSG00000120942
UBL3,ENSG00000122042
UBL4A,ENSG00000102178
UBL5,ENSG00000198258
UBL7,ENSG00000138629
UBLCP1,ENSG00000164332
UBN1,ENSG00000118900
UBN2,ENSG00000157741
UBOX5,ENSG00000185019
UBP1,ENSG00000153560
UBQLN1,ENSG00000135018
UBQLN2,ENSG00000188021
UBQLN4,ENSG00000160803
UBR1,ENSG00000159459
UBR3,ENSG00000144357
UBR4,ENSG00000127481
UBR5,ENSG00000104517
UBR7,ENSG00000012963
UBTD1,ENSG00000165886
UBTD2,ENSG00000168246
UBTF,ENSG00000108312
UBXN1,ENSG00000162191
UBXN2B,ENSG00000215114
UBXN4,ENSG00000144224
UBXN6,ENSG00000167671
UBXN7,ENSG00000163960
UCHL1,ENSG00000154277
UCHL3,ENSG00000118939
UCHL5,ENSG00000116750
UCK1,ENSG00000130717
UCK2,ENSG00000143179
UCKL1,ENSG00000198276
UCN3,ENSG00000178473
UEVLD,ENSG00000151116
UFC1,ENSG00000143222
UFL1,ENSG00000014123
UFM1,ENSG00000120686
UFSP1,ENSG00000176125
UFSP2,ENSG00000109775
UGCG,ENSG00000148154
UGGT1,ENSG00000136731
UGGT2,ENSG00000102595
UGP2,ENSG00000169764
UGT2A3,ENSG00000135220
UGT2B7,ENSG00000171234
UGT3A1,ENSG00000145626
UGT8,ENSG00000174607
UHRF1BP1L,ENSG00000111647
UHRF2,ENSG00000147854
UIMC1,ENSG00000087206
ULBP2,ENSG00000131015
ULBP3,ENSG00000131019
ULK1,ENSG00000177169
ULK2,ENSG00000083290
ULK3,ENSG00000140474
UMPS,ENSG00000114491
UNC119,ENSG00000109103
UNC119B,ENSG00000175970
UNC13A,ENSG00000130477
UNC13B,ENSG00000198722
UNC45A,ENSG00000140553
UNC5A,ENSG00000113763
UNG,ENSG00000076248
UNK,ENSG00000132478
UPF1,ENSG00000005007
UPF2,ENSG00000151461
UPF3A,ENSG00000169062
UPF3B,ENSG00000125351
UPRT,ENSG00000094841
UQCR10,ENSG00000184076
UQCR11,ENSG00000127540
UQCRB,ENSG00000156467
UQCRC1,ENSG00000010256
UQCRC2,ENSG00000140740
UQCRFS1,ENSG00000169021
UQCRH,ENSG00000173660
UQCRQ,ENSG00000164405
URB1,ENSG00000142207
URB2,ENSG00000135763
URGCP,ENSG00000106608
URI1,ENSG00000105176
URM1,ENSG00000167118
UROD,ENSG00000126088
UROS,ENSG00000188690
USE1,ENSG00000053501
USF2,ENSG00000105698
USH1C,ENSG00000006611
USMG5,ENSG00000173915
USO1,ENSG00000138768
USP1,ENSG00000162607
USP10,ENSG00000103194
USP11,ENSG00000102226
USP12,ENSG00000152484
USP13,ENSG00000058056
USP14,ENSG00000101557
USP16,ENSG00000156256
USP19,ENSG00000172046
USP20,ENSG00000136878
USP22,ENSG00000124422
USP24,ENSG00000162402
USP27X,ENSG00000242013
USP3,ENSG00000140455
USP30,ENSG00000135093
USP32,ENSG00000170832
USP34,ENSG00000115464
USP35,ENSG00000118369
USP37,ENSG00000135913
USP38,ENSG00000170185
USP39,ENSG00000168883
USP40,ENSG00000085982
USP43,ENSG00000154914
USP45,ENSG00000123552
USP46,ENSG00000109189
USP47,ENSG00000170242
USP48,ENSG00000090686
USP5,ENSG00000111667
USP51,ENSG00000247746
USP54,ENSG00000166348
USP6NL,ENSG00000148429
USP7,ENSG00000187555
USP8,ENSG00000138592
USP9X,ENSG00000124486
USP9Y,ENSG00000114374
UTP14A,ENSG00000156697
UTP15,ENSG00000164338
UTP18,ENSG00000011260
UTP20,ENSG00000120800
UTP23,ENSG00000147679
UTP3,ENSG00000132467
UTP6,ENSG00000108651
UTS2,ENSG00000049247
UTY,ENSG00000183878
UVSSA,ENSG00000163945
UXS1,ENSG00000115652
UXT,ENSG00000126756
VAC14,ENSG00000103043
VAMP2,ENSG00000220205
VAMP4,ENSG00000117533
VAMP7,ENSG00000124333
VANGL1,ENSG00000173218
VAPA,ENSG00000101558
VAPB,ENSG00000124164
VARS,ENSG00000204394
VARS2,ENSG00000137411
VASN,ENSG00000168140
VASP,ENSG00000125753
VAT1,ENSG00000108828
VAT1L,ENSG00000171724
VAV2,ENSG00000160293
VAV3,ENSG00000134215
VAX2,ENSG00000116035
VBP1,ENSG00000155959
VCL,ENSG00000035403
VCP,ENSG00000165280
VDAC1,ENSG00000213585
VDAC2,ENSG00000165637
VDAC3,ENSG00000078668
VEGFA,ENSG00000112715
VEZF1,ENSG00000136451
VEZT,ENSG00000028203
VGF,ENSG00000128564
VGLL4,ENSG00000144560
VHL,ENSG00000134086
VIL1,ENSG00000127831
VIPAS39,ENSG00000151445
VKORC1,ENSG00000167397
VKORC1L1,ENSG00000196715
VLDLR,ENSG00000147852
VMA21,ENSG00000160131
VMAC,ENSG00000187650
VMP1,ENSG00000062716
VOPP1,ENSG00000154978
VPS11,ENSG00000160695
VPS13A,ENSG00000197969
VPS13B,ENSG00000132549
VPS13D,ENSG00000048707
VPS16,ENSG00000215305
VPS18,ENSG00000104142
VPS25,ENSG00000131475
VPS26A,ENSG00000122958
VPS26B,ENSG00000151502
VPS28,ENSG00000160948
VPS29,ENSG00000111237
VPS33A,ENSG00000139719
VPS33B,ENSG00000184056
VPS35,ENSG00000069329
VPS36,ENSG00000136100
VPS37A,ENSG00000155975
VPS37B,ENSG00000139722
VPS37C,ENSG00000167987
VPS37D,ENSG00000176428
VPS39,ENSG00000166887
VPS41,ENSG00000006715
VPS45,ENSG00000136631
VPS4A,ENSG00000132612
VPS4B,ENSG00000119541
VPS51,ENSG00000149823
VPS52,ENSG00000223501
VPS53,ENSG00000141252
VPS54,ENSG00000143952
VPS72,ENSG00000163159
VPS8,ENSG00000156931
VPS9D1,ENSG00000075399
VRK1,ENSG00000100749
VRK2,ENSG00000028116
VRK3,ENSG00000105053
VTA1,ENSG00000009844
VTI1A,ENSG00000151532
VTI1B,ENSG00000100568
VTN,ENSG00000272099
VWA1,ENSG00000179403
VWA5A,ENSG00000110002
VWA5B2,ENSG00000145198
VWA7,ENSG00000204396
VWA8,ENSG00000102763
WAC,ENSG00000095787
WARS2,ENSG00000116874
WASF1,ENSG00000112290
WASF2,ENSG00000158195
WASF3,ENSG00000132970
WASL,ENSG00000106299
WBP11,ENSG00000084463
WBP2,ENSG00000132471
WDFY3,ENSG00000163625
WDHD1,ENSG00000198554
WDR1,ENSG00000071127
WDR11,ENSG00000120008
WDR12,ENSG00000138442
WDR13,ENSG00000101940
WDR17,ENSG00000150627
WDR18,ENSG00000065268
WDR19,ENSG00000157796
WDR20,ENSG00000140153
WDR24,ENSG00000127580
WDR25,ENSG00000176473
WDR26,ENSG00000162923
WDR3,ENSG00000065183
WDR31,ENSG00000148225
WDR33,ENSG00000136709
WDR34,ENSG00000119333
WDR35,ENSG00000118965
WDR36,ENSG00000134987
WDR37,ENSG00000047056
WDR4,ENSG00000160193
WDR41,ENSG00000164253
WDR43,ENSG00000163811
WDR44,ENSG00000131725
WDR45,ENSG00000196998
WDR45B,ENSG00000141580
WDR46,ENSG00000227057
WDR47,ENSG00000085433
WDR5,ENSG00000196363
WDR54,ENSG00000005448
WDR55,ENSG00000120314
WDR59,ENSG00000103091
WDR5B,ENSG00000196981
WDR60,ENSG00000126870
WDR61,ENSG00000140395
WDR62,ENSG00000075702
WDR7,ENSG00000091157
WDR70,ENSG00000082068
WDR73,ENSG00000177082
WDR74,ENSG00000133316
WDR75,ENSG00000115368
WDR76,ENSG00000092470
WDR77,ENSG00000116455
WDR81,ENSG00000167716
